bd_swab_id,extraction_plate_id,extraction_date,qpcr_plate_id,qpcr_date,average_ct,average_copy_number,average_zoospores,extract_lab,qpcr_lab,standard,master_mix,qpcr_machine,extraction_kit,replicate,result,swab_type
170714-52-PA06-LICL,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_22_090717,2017-09-07T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170714-53-PA06-LICL,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_22_090717,2017-09-07T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170714-54-PA06-LICA,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_22_090717,2017-09-07T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170714-55-PA06-LICA,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_22_090717,2017-09-07T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170714-56-PA06-LICA,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_22_090717,2017-09-07T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170714-57-PA06-LICA,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_20_090517,2017-09-05T00:00:00Z,37.298,5.363999999999999,214.571114,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170714-58-PA06-LICA,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_20_090517,2017-09-05T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170714-59-PA06-LICA,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_20_090517,2017-09-05T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170714-60-PA06-LICA,DPW_082917_SERDP_17,2017-08-29T00:00:00Z,SERDP_20_090517,2017-09-05T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-01-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-02-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-03-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-04-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-05-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-06-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-07-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,31.85034943,24.447607039999998,977.904282,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-08-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-09-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-10-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-11-PA09-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-12-PA09-LICL,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-13-PA09-LICL,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-14-PA09-LICL,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,28.43424034,266.26034549999997,10650.41382,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-15-PA09-LICL,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,36.30332947,1.087403059,43.496122,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-16-PA09-HYVE,VS Plate 07,NA,VS17-07-08first8 and reapeatspl2field,2017-08-25T00:00:00Z,38.18295288,2.033310175,813.32407,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-17-PA09-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-18-PA09-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,32.48997498,15.63354206,625.341682,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-19-PA09-HYVE,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,31.67337799,27.666978840000002,1106.679153,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-20-PA09-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,35.25844955,2.257343054,90.293722,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-21-PA09-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,27.43591309,535.0335083,21401.34033,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-22-PA09-HYVE,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-23-PA09-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-24-PA09-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,31.0970993,41.39136505,1655.654602,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170718-25-PA09-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170718-26-PA09-LIPI,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,32.99594116,10.9762764,439.051056,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-01-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-01-PA12-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,29.89195061,96.11064911,3844.425964,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-02-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-02-PA12-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-03-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-03-PA12-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-04-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-04-PA12-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-05-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-05-PA12-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-06-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-06-PA12-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,37.83666611,0.372303188,14.892128,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-07-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,37.75764084,3.622053862,144.882155,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-07-PA12-LICA,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-08-PA04-LIPI,DPW_082417_SERDP_16,2017-08-24T00:00:00Z,SERDP_19_083117,2017-08-31T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-08-PA12-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-09-PA12-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-10-PA12-PSCR,VS Plate 07,NA,VS2017 plate7 july august,2017-08-20T00:00:00Z,35.80006027,1.5458742379999997,61.83497,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-11-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-12-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-13-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-14-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-15-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-16-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-17-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-18-PA12-PSCR,VS Plate 08,NA,NA,NA,NA,NA,NA,rz_lab,NA,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-19-PA12-HYVE,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-20-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-21-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-22-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-23-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,39.87627792,0.24825938000000006,9.930375,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-24-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,35.57693481,4.103883265999999,164.155331,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-25-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-26-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,37.27964783,1.351149321,54.045973,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-27-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-28-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-29-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-30-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,24.15711975,7066.214354999999,282648.5742,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-31-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-32-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-33-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-34-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-35-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-36-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170720-37-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,31.34310341,65.00107574,2600.04303,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170720-38-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-01-PA10-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-02-PA10-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-03-PA10-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-04-PA10-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-05-PA10-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-06-PA10-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-07-PA10-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-08-PA10-HYVE,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-09-PA10-HYVE,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-10-PA10-HYVE,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-11-PA10-HYVE,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170804-12-PA10-PSCR,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-01-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-02-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-03-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-04-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-05-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-06-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-07-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-08-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-09-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-10-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-11-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-12-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-13-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-14-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-15-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-16-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-17-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-18-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-19-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-20-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-21-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-22-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,27.2430954,943.4633179,37738.53271,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,p,mw113
170805-23-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-24-PA04-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-25-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-26-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-27-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-28-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-29-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170805-30-PA04-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170809-01-PA12-LISY,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170809-02-PA12-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170809-03-PA12-LICL,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
170809-04-PA12-LICA,VS Plate 08,NA,VS2017 plate8 august,2017-08-21T00:00:00Z,NA,NA,NA,rz_lab,rz_lab,pisces,bioline,quantstudio_3,qiagen_dneasy,singley,n,mw113
